ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Motion picture and sound recording industries,512,0.434253439206789,0.3978345612275348,0.35462326686409057,0.1617143665379402,-0.5585221653378496,0.5,2.2815136830595817,3.0
