ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Fabricated metal products,332,0.15889631893561976,0.3379052084482296,0.8762489615125797,0.7336150820775319,0.2904352671994287,0.13,3.0460813909735993,6.0
