ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Truck transportation,484,0.04256210247637276,0.16212028219741945,0.9967547269550393,0.5747531938121454,-0.6121162142219674,0.03,2.0759819221903837,3.0
