ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Printing and related support activities,323,0.042311020910445085,0.6373795546965378,0.9977236483236666,0.8650040322033604,0.9973437851353867,0.03,0.07697631651643466,3.0
