ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
"Other services, except government",81,0.20287179775310707,0.7617844858269064,0.995548747679691,0.9990327586130328,0.4442312495713335,0.13,2.7980673678824277,20.0
