ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Miscellaneous manufacturing,339,0.23035779706675866,0.6938686302354347,0.9882122938405881,0.841880363416808,0.6917453774319646,0.023,0.0018018784543005761,4.0
