ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
"Mining, except oil and gas",212,0.42725160113070865,0.4023671676525974,0.44558974248287436,0.19966193198366627,-0.5667128006145478,0.83,2.652665838284589,5.5
