ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Utilities,22,0.40890260553492863,0.33066470639558465,0.11993615832653297,0.7255885659713891,-0.09383960251606206,0.13,0.012832046097751834,5.5
