ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Machinery,333,0.17698896822205049,0.37128020757379426,0.5219933440625476,0.8358577102251392,0.37550770720864524,0.23,3.3457125673166166,7.0
