ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Water transportation,483,0.07000530650876052,0.2621195079116164,0.46296793206979947,0.8598470922220696,0.643292719046555,0.083,0.9846472323814109,2.0
