ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Warehousing and storage,493,0.1487888912592094,0.3964940139203511,0.9627164147039405,0.9719982447651043,0.7156495358823709,0.083,1.3645236440115636,6.0
