ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Chemical products,325,0.48763936040816513,0.27532455016990004,0.48147674779784994,0.019240855478278522,-0.7621388757315963,0.083,4.7554885209076785,6.0
