ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Oil and gas extraction,211,0.6735287250638252,0.3329610623814998,0.9795205192185319,0.8625009987356308,0.9994001700945458,0.05,0.07426069791092484,2.0
