ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
"Funds, trusts, and other financial vehicles",525,0.9109542959822488,0.9893897863418066,-3.7483494687661674,0.9814339218827485,0.43653874040972407,0.043,1.5032385450215329,6.0
