ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Wholesale trade,42,0.22667863721552597,0.368911762358366,0.390251465060762,0.5380547487326446,-0.5479054470791337,0.083,1.2915240815057776,2.0
