ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Wood products,321,0.1692262850977138,0.05463994172277378,0.8372715908783139,0.9879216511358196,0.928352987813285,0.13,4.18879512578051,6.0
