ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Construction,23,0.13917599143204476,0.4027948428266705,0.9714665571189702,2.0719703829573126e-13,-0.3881851635515238,0.16,0.007042370934499821,0.01
