ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Plastics and rubber products,326,0.18062971629659977,0.2836337805885716,0.6484114226516233,0.8107545014315131,0.3194890628214225,0.083,2.8671363340229057,6.0
