ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Accommodation,721,0.18205383851475998,0.4484502853208893,0.5694585291434306,0.9958452643688817,0.27879644867309034,0.002,2.2148832534691745,20.0
