ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Petroleum and coal products,324,0.5787632693716056,0.24865545024405683,0.31031175115797266,0.2627822184286509,-0.6872066276095389,0.5,0.5517465726992313,3.0
