ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Paper products,322,0.18473270281671222,0.2342676425065451,0.5305838613308035,0.2592255880571859,-0.8600694543193454,0.01,2.812554777077047,3.0
