ind_name,ind_code,alpha,mu,sigma,lambda,rho,eta,phi_L,phi_H
Social assistance,624,0.03722526674463992,0.32637837640548184,0.3217484052440247,0.007849714172489733,-1.3925067228480295,0.033,0.5026404533670592,1.0
