alpha_0,sigma_0,rho_0,eta_0,mu_0,lambda_0,phi_L_0,phi_H_0,alpha,sigma,rho,eta,mu,lambda,phi_L,phi_H,fit_rr,fit_wbr,fit_lbr,fit_sp,obj_val,tol
0.22,0.5,-0.5,0.01,0.4,0.4,4.0,6.0,0.17428017415539368,0.786468697515236,-0.6415833089426152,0.01,0.44517508444732934,0.033807134129529105,3.8618718586931546,6.0,9.934469853575898,4.4628592920784955,0.05712631343914973,84.53296317541331,15.41341241816816,0.1
0.22,0.5,0.5,0.01,0.4,0.4,4.0,6.0,0.16813952429206774,0.9940110578361634,0.8846205702684478,0.01,0.030314464599137093,0.988217012026718,3.8445405986006618,6.0,5.5932556312826405,0.1292408177525638,1.2790578238587829,2.5401021036097986,139.5648312725921,0.1
0.22,0.5,-0.5,0.04,0.4,0.4,4.0,6.0,0.17609837099932923,0.8152722304797005,-0.5124985980366322,0.04,0.37023373652844344,0.06220085612010021,4.215949721309892,6.0,8.46820108272415,2.8066114523080237,0.07887655837245598,52.89445058981125,5.079201741086091,0.1
0.22,0.5,0.5,0.04,0.4,0.4,4.0,6.0,0.1531881330798178,0.554295767797493,0.7835688855988807,0.04,0.5610831346033367,0.9802480332662695,0.13724485875851639,6.0,4.383024809075117,0.11701762854194225,0.7907222392284903,2.4502751913077274,42.98955443943645,0.1
0.22,0.5,-0.5,0.08,0.4,0.4,4.0,6.0,0.17917277384196134,0.8130242741629534,-0.540813178668378,0.08,0.40894624392456086,0.053430203636974566,4.1069963529943205,6.0,8.623919412814153,2.6208264523972358,0.07232295570166894,49.45474397222775,2.9734531170645906,0.1
0.22,0.5,0.5,0.08,0.4,0.4,4.0,6.0,0.17972926618228227,0.9913919710848118,0.7828240919524659,0.08,0.6318968729824199,0.9824903200743965,0.11409702678259226,6.0,8.336333136640018,0.20725511194507065,1.0623425187733042,4.382923307771799,18.725125405824436,0.1
0.22,0.5,-0.5,0.1,0.4,0.4,4.0,6.0,0.17823226587889696,0.8724669504911144,-0.5255655261736303,0.1,0.49678381529117266,0.058636416143512095,3.5032872062785625,6.0,8.790287146907149,4.03233368273166,0.08441895665710436,75.71316184610504,2.9497647748145455,0.1
0.22,0.5,0.5,0.1,0.4,0.4,4.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1
