alpha_0,sigma_0,rho_0,eta_0,mu_0,lambda_0,phi_L_0,phi_H_0,alpha,sigma,rho,eta,mu,lambda,phi_L,phi_H,fit_rr,fit_wbr,fit_lbr,fit_sp,obj_val,tol
0.2,0.5,-0.5,0.01,0.4,0.4,4.0,6.0,0.16826559499736565,0.4659429874750147,-0.9098862901059153,0.01,0.3712692309451814,0.01054345818576469,5.267780162912255,6.0,74.38169937830061,0.1632285161539728,0.158871678339319,1.2413961504380906,35.45822751829065,0.01
0.2,-0.45,-0.5,0.01,0.4,0.4,4.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01
0.2,0.5,0.45,0.01,0.4,0.4,4.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01
