alpha_0,sigma_0,rho_0,eta_0,mu_0,lambda_0,phi_L_0,phi_H_0,alpha,sigma,rho,eta,mu,lambda,phi_L,phi_H,fit_rr,fit_wbr,fit_lbr,fit_sp,obj_val,tol
0.2,0.5,-0.5,0.01,0.4,0.4,4.0,6.0,0.21604858847148112,0.35510611027521366,-0.9261664537517578,0.01,0.5270608176785359,0.0019281212025299803,3.1682021851563165,6.0,107.14987536074881,0.31150587267670493,0.11734668611928063,1.009303701982386,59.72473096297846,0.01
0.2,-0.45,-0.5,0.01,0.4,0.4,4.0,6.0,0.21556718099690736,-1.6102935685846012,-0.9608292270815074,0.01,0.008462863550598762,0.0017506496122365884,2.605967913306735,6.0,253.42840566697697,39.99932135666819,0.37660277468607734,169.37106128642608,98.09228580005724,0.01
0.2,0.5,0.45,0.01,0.4,0.4,4.0,6.0,0.21800633176022055,0.46512405124249373,0.999270084462967,0.01,0.467531124865779,0.9929342762538579,0.07719500199111226,6.0,31.8317548297331,3.8362317666978325,0.16068419312457008,7.413214558867333,77.90837253196486,0.01
0.2,0.5,-0.5,0.04,0.4,0.4,4.0,6.0,0.22320222598787748,0.8299114448969007,-0.9749602628025644,0.04,0.9607106951012105,0.0014633942470344396,0.40388170669771783,6.0,100.70624575221474,6.2726045286302075,0.12979907540075014,9.801712276724537,48.79706657742025,0.01
0.2,-0.45,-0.5,0.04,0.4,0.4,4.0,6.0,0.22074259065797264,-1.353503675614066,-0.8729625270219943,0.04,0.014532351393488158,0.0027473439164354537,2.446253416548417,6.0,195.94262025197315,25.73035954332539,0.2800688155225476,96.39686927492257,58.259784103791745,0.01
0.2,0.5,0.45,0.04,0.4,0.4,4.0,6.0,0.22347058369581352,0.9433555294742384,0.7778173064323155,0.04,0.6339349303966886,0.9747036958896906,0.11516714238861837,6.0,33.58311651527752,0.4890651398758061,0.16099626291053395,1.1923718532159138,56.764920931513174,0.01
0.2,0.5,-0.5,0.3,0.4,0.4,4.0,6.0,0.22392746742460773,0.7420708137704853,-0.538606576834238,0.3,0.4881632138722797,0.015217914582910151,4.504935862248558,6.0,54.75811932268403,1.1369570335456065,0.046242243980260604,3.608461907589151,45.735905541746405,0.01
0.2,-0.45,-0.5,0.3,0.4,0.4,4.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01
