alpha_0,sigma_0,rho_0,eta_0,mu_0,lambda_0,phi_L_0,phi_H_0,alpha,sigma,rho,eta,mu,lambda,phi_L,phi_H,fit_rr,fit_wbr,fit_lbr,fit_sp,obj_val,tol
0.22,-0.5,-0.5,0.01,0.25,0.25,2.0,2.0,0.421790935661737,-0.7132572920846076,-0.41417165928691146,0.01,0.12453529599762872,0.8122658730956065,0.07886679090209694,2.0,26.954908529160207,1.5075987798466488,0.11548239179054862,8.386302462235635,51.82292626443126,0.5
0.22,-0.5,-0.5,0.01,0.25,0.25,2.0,2.0,0.421790935661737,-0.7132572920846076,-0.41417165928691146,0.01,0.12453529599762872,0.8122658730956065,0.07886679090209694,2.0,26.954908529160207,1.5075987798466488,0.11548239179054862,8.386302462235635,51.82292626443126,0.5
0.22,0.1,-0.5,0.01,0.25,0.25,2.0,2.0,0.5956989387936075,0.39527566412858955,-0.5087994963732809,0.01,0.4915945030215778,0.6849483719915416,0.27527736329007624,2.0,4.348027865472142,1.8109727979474832,0.01248351093074334,8.847834674244654,24.403220226930905,0.5
0.22,0.5,-0.5,0.01,0.25,0.25,2.0,2.0,0.5743188235962664,0.8671703417382086,-0.3964456543020241,0.01,0.2481032252203595,0.6794474847034305,1.79101205521836,2.0,5.141876916142444,19.214581386813517,0.019530042583257166,88.2660111165105,15.694872227889118,0.5
0.22,-0.5,-1.0,0.01,0.25,0.25,2.0,2.0,0.46810834360885656,-1.0329035262968222,-0.4242996449778316,0.01,0.08520660166582728,0.7854872184661966,0.040104092690166154,2.0,21.964286738412607,3.2696365087565815,0.1518852472495569,20.943286405308935,44.73973480193058,0.5
0.22,0.1,-1.0,0.01,0.25,0.25,2.0,2.0,0.4751902476874224,0.2144714935653733,-0.28192231853617866,0.01,0.3604635268392592,0.7726388245304037,0.2527288060479057,2.0,14.106356133273332,0.3749131908032383,0.011320041459806975,1.962317551496603,36.127587595625215,0.5
0.22,0.5,-1.0,0.01,0.25,0.25,2.0,2.0,0.6629721979837255,0.9683856686615859,-0.6281944786797431,0.01,0.17577973244765324,0.5554503907603185,2.357586523921259,2.0,1.6191398047866472,21.696672835396477,0.01940555641122728,101.76044467549826,15.643671677916156,0.5
0.22,-0.5,0.5,0.01,0.25,0.25,2.0,2.0,0.5683457144603005,-1.4093803540485383,0.44303595811269336,0.01,0.02105033075317899,0.4636536020714115,0.07896796634267894,2.0,6.05523484520821,617.2079036289216,0.04038660897982958,4888.187973347407,26.726785753757476,0.5
0.22,0.1,0.5,0.01,0.25,0.25,2.0,2.0,0.461584399717252,0.2758620235308571,0.7327893995484187,0.01,0.3347340453772172,0.5919746794399541,0.8794478146962232,2.0,8.366110717935113,1.6191450108688004,0.11447807228602508,11.47982132709931,75.95396573823403,0.5
0.22,0.5,0.5,0.01,0.25,0.25,2.0,2.0,0.5705433248742907,0.45177943922715946,0.9957659064026655,0.01,0.4533894190917353,0.4441679614998321,0.5841755140312113,2.0,1.9657554399347361,1.3940240931424484,0.13080273868837233,9.547947711580834,75.78730642167855,0.5
