Industry,SSE_sp,SSE_wbr,SSE_lbr,SSE_rr,RMSE_sp,RMSE_wbr,RMSE_lbr,RMSE_rr,Obj_Val
111CA,5.433897173832747,0.172689379314806,0.6050333077381455,6.2227482015674145,0.4255935922854395,0.07587036736319962,0.1420132984075958,0.455439282508928,2.731372862942769
322,1.181327213164121,0.11794237938844918,0.050125937201290244,21.84397638733484,0.19843783352006583,0.06270097803289545,0.04087621035977212,0.8533068300702243,20.11728053598485
323,5.16923600037571,13.897806470509305,0.6391085200611523,219.9530878858685,0.41509982736588835,0.6806322176356652,0.1459575874539304,2.70772406204835,24.224613614975556
326,7.366661476504619,1.0800388462264068,0.03898680039823348,45.986675827288074,0.49553545034654584,0.18974007187258457,0.0360494107202108,1.238099024409169,43.243324336176926
332,2.1140025370298616,0.13534390227952592,0.024078482123918374,25.027671088916325,0.26545574251526133,0.06716742818745951,0.028330479537015944,0.9133759921105205,16.76043460294522
3361MV,5.395040015802627,0.5801968292464065,0.11531779233844332,96.34375879862363,0.42406917736782157,0.13906794852953555,0.06199940653975201,1.7920543034798884,72.09457476904748
337,16.990898319404955,0.09437079269528813,0.06981064454077049,138.5943886922883,0.7525711111340234,0.05608647867216249,0.04823921107037665,2.149375015303195,13.70963711631264
483,124.38551773439522,8.136950099573989,0.08044384128304612,6.920889043053534,2.036218044434299,0.5207990687259335,0.051782828969664615,0.48030854815953233,0.05415972528252388
485,2.9920818781685026,0.02420817168990441,0.070669614494875,9.101576910092524,0.3158101686228877,0.028406672743039565,0.04853507820634302,0.5508047721317274,0.235724433445057
