alpha_0,sigma_0,rho_0,eta_0,mu_0,lambda_0,phi_L_0,phi_H_0,alpha,sigma,rho,eta,mu,lambda,phi_L,phi_H,fit_rr,fit_wbr,fit_lbr,fit_sp,obj_val,tol
0.2,0.5,-0.5,0.01,0.4,0.4,4.0,6.0,0.16568145495313566,0.9999822209010139,-0.8727689956818236,0.01,0.12107815958639734,0.02368357477216019,4.8131766040426465,6.0,688.3819901031159,64.48886860374549,0.6264165186559519,567.1448604997802,134.2878160373938,0.01
0.2,-0.45,-0.5,0.01,0.4,0.4,4.0,6.0,0.16398300624006795,-0.9661889359285647,-0.9603597233798362,0.01,0.15220772185124273,0.021419406590323115,2.252587527306204,6.0,2353.239448325533,1.602139574072943,1.701755038370068,20.94955448589031,278.7719848139784,0.01
0.2,0.5,0.45,0.01,0.4,0.4,4.0,6.0,0.16746362678633567,0.6947742867962969,0.9961763189772929,0.01,0.08694282203603546,0.9905832867923161,3.980201282033791,6.0,65.71922233432387,0.5225701595416818,0.191659252024039,7.723573855621141,98.72705788426673,0.01
0.2,0.5,-0.5,0.04,0.4,0.4,4.0,6.0,0.16750832252842246,0.9972984357388026,-0.6162300446682436,0.04,0.41181360582382043,0.0687258654537652,3.0035884185821073,6.0,524.8958691006371,47.14072543467969,0.4690604711292897,415.6296644441594,87.79171425534776,0.01
0.2,-0.45,-0.5,0.04,0.4,0.4,4.0,6.0,0.166903471654029,-0.999190280749025,-0.9469389081807367,0.04,0.7092131046965804,0.023821178438082936,4.821920050419803,6.0,2347.9939138782056,1.7903964357746132,1.7235395901541417,21.3575643314341,121.00620993357556,0.01
0.2,0.5,0.45,0.04,0.4,0.4,4.0,6.0,0.16805561498880464,0.8199959170926073,0.9559672679062795,0.04,0.10393835060049722,0.9893956389928912,3.3077359491762266,6.0,64.87815968794511,0.23618680735684203,0.21353596001369202,2.902169893639407,77.31668756185087,0.01
0.2,0.5,-0.5,0.3,0.4,0.4,4.0,6.0,0.16809963956521196,0.6707145778908126,-0.6339047390824556,0.3,0.348735211593799,0.07279563008694057,3.9336212238293076,6.0,378.5592156136321,2.867263228449247,0.3290993655825379,27.573192703806903,73.65694960977919,0.01
0.2,-0.45,-0.5,0.3,0.4,0.4,4.0,6.0,0.16791125504511795,-1.0436035354683142,-0.8783467526262237,0.3,0.2876286489570262,0.045881675835360826,2.4297785212358454,6.0,2351.326804865037,3.308767180595074,1.7400622138045316,28.693058179290002,77.34583325337898,0.01
0.2,0.5,0.45,0.3,0.4,0.4,4.0,6.0,0.16780854466170542,0.47082354156097805,0.6045137048438965,0.3,0.21789803600156335,0.9515217931227206,3.770965308199687,6.0,96.34375879862363,0.5801968292464065,0.11531779233844332,5.395040015802627,72.09457476904748,0.01
