alpha_0,sigma_0,rho_0,eta_0,mu_0,lambda_0,phi_L_0,phi_H_0,alpha,sigma,rho,eta,mu,lambda,phi_L,phi_H,fit_rr,fit_wbr,fit_lbr,fit_sp,obj_val,tol
0.2,0.5,-0.5,0.01,0.4,0.4,4.0,6.0,0.1679773743330544,0.8871577693838876,-0.820185689696288,0.01,0.9596280479235958,0.002464445974975395,8.185376887229179e-5,6.0,471.76851085799336,8.595061826518286,1.4684879277769194,177.28098592996812,168.47135463182616,0.01
0.2,-0.45,-0.5,0.01,0.4,0.4,4.0,6.0,0.15235872514993282,-0.47087139867268857,-1.8769746796718398,0.01,0.15277530771996062,2.626430328462655e-6,0.058723310373958074,6.0,499.1725274530224,3.9781088502084305,0.6790603133962623,76.85788463455076,172.04561301986627,0.01
0.2,0.5,0.45,0.01,0.4,0.4,4.0,6.0,0.15008085190482767,0.9999850288989552,0.9999783000653945,0.01,0.06483422646417958,0.9969125512141135,1.887909432255417,6.0,297.9824251953499,0.28987675630068,1.144931816579866,2.792118536625692,256.9179163716983,0.01
0.2,0.5,-0.5,0.04,0.4,0.4,4.0,6.0,0.16595171499334974,0.5064967703329756,-1.5142382890253472,0.04,0.12094711149552702,2.5383637790538204e-5,8.430519784331082,6.0,244.83352777520514,1.1467056634563118,0.9629643633376986,23.888271438047795,38.67167116920494,0.01
0.2,-0.45,-0.5,0.04,0.4,0.4,4.0,6.0,0.1653470511437302,-0.745359532731658,-1.7635520698285547,0.04,0.04162670441524399,5.642684662670229e-6,0.008392915212828915,6.0,746.2526037137387,6.29657744558261,0.8737773939288028,217.56068615991705,58.06242238838469,0.01
0.2,0.5,0.45,0.04,0.4,0.4,4.0,6.0,0.15890944249028655,0.6586635479080029,0.9998735307253858,0.04,0.4169906648387345,0.9970315713125385,0.032299290300135286,6.0,276.72952747930617,0.47834345063088035,1.0553930576079542,6.000845407840699,99.39613758741235,0.01
0.2,0.5,-0.5,0.3,0.4,0.4,4.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01
