BEA_CODE,YEAR,REL_P_EQ_DEVIATION
211,1959,0.7945799362325203
211,1960,0.8000639198184359
211,1961,0.7999395363231666
211,1962,0.8029313937414237
211,1963,0.8030108725014015
211,1964,0.8067818535000368
211,1965,0.8058343994554803
211,1966,0.8083888762210841
211,1967,0.8125849401097898
211,1968,0.8194313421266194
211,1969,0.8217966803021515
211,1970,0.8220346353643357
211,1971,0.8233586594349945
211,1972,0.8182516585096616
211,1973,0.8162136801284643
211,1974,0.8151218151037602
211,1975,0.8557947740687204
211,1976,0.8751151015829222
211,1977,0.902974562020683
211,1978,0.9212355078674858
211,1979,0.9306704184585561
211,1980,0.9444833354609218
211,1981,0.9563540616670823
211,1982,0.9701318051508621
211,1983,0.9668166456786497
211,1984,0.9717484548409341
211,1985,0.982912364631566
211,1986,0.988752336196261
211,1987,1.0
211,1988,1.0112736567413347
211,1989,1.0224351329328272
211,1990,1.0352623206945593
211,1991,1.0485574773403945
211,1992,1.059818676780359
211,1993,1.069742422075664
211,1994,1.079710591008595
211,1995,1.091830603486488
211,1996,1.1090026799448252
211,1997,1.1345092363950509
211,1998,1.1690310126363135
211,1999,1.205061787252174
211,2000,1.2374600104093092
211,2001,1.2895414891010504
211,2002,1.3312793423069575
211,2003,1.3829287046945724
211,2004,1.4275807020498754
211,2005,1.4777320119301391
211,2006,1.5338871115037744
211,2007,1.5746841428280376
211,2008,1.6374949665438194
211,2009,1.6515355292457636
211,2010,1.6678337052677599
211,2011,1.7051022145334112
211,2012,1.7426006649020156
211,2013,1.7647134658600259
211,2014,1.7908022857613772
211,2015,1.8078372507781566
211,2016,1.8203491632220676
211,2017,1.8354912679415676
211,2018,1.855353619809923
211,2019,1.8882827466278556
211,2020,1.883686426916403
211,2021,1.8909478557603376
211,2022,1.9325849413088567
211,2023,1.9789095961358503
211,2024,2.004089624659544
212,1947,0.48832440487568046
212,1948,0.4974747735601755
212,1949,0.5126198958235237
212,1950,0.5257938552858
212,1951,0.5352400880506992
212,1952,0.530927001021866
212,1953,0.5419104015522512
212,1954,0.5549151774796841
212,1955,0.5608008574460605
212,1956,0.5626519943563073
212,1957,0.5685866081405113
212,1958,0.5718689440854908
212,1959,0.5719165597687847
212,1960,0.57598743376129
212,1961,0.577234681201994
212,1962,0.5809494835789187
212,1963,0.5804862542016004
212,1964,0.5850432259688291
212,1965,0.587656707809776
212,1966,0.5916757923787949
212,1967,0.5977798965273734
212,1968,0.6046144693958087
212,1969,0.6106959906000528
212,1970,0.6151143477364632
212,1971,0.6223271955490018
212,1972,0.6304157039831586
212,1973,0.6342943265807154
212,1974,0.6496211787881854
