YEAR,L_SHARE,OUTPUT,K_STR,K_EQ,REL_P_EQ,DPR_ST,DPR_EQ,L_U,L_S,W_U,W_S,SKILL_PREMIUM,LABOR_INPUT_RATIO
1987,0.586925222083214,722.7685776436741,104.9187288918145,39.73479476169489,1.0,0.0231481481481481,0.1781914893617022,0.0,0.0,0.0,0.0,1.4999888997115651,0.385163479238595
1988,0.5859663494664114,771.2470133699355,109.81938595849905,41.84690694945182,0.9500747816442774,0.0243553008595989,0.1766190075693859,24.202251314343258,10.312599427707443,10.314235244833878,14.468113403229182,1.559302594361169,0.4278872055997819
1989,0.5879490639732241,781.6096264531802,114.0212223064295,43.41851112091349,0.9038180442807321,0.0240963855421686,0.1767100977198697,24.33132921739491,10.358754726279676,10.897753320149327,16.038494792305027,1.572817966744681,0.4559990320159735
1990,0.5922246630169756,801.2808021121449,117.71178528589277,43.88668458122587,0.8561909623063513,0.0241423125794155,0.1755786113328012,24.335410577285568,10.40919005801889,11.343574179141205,17.328453999708366,1.5751596535212726,0.4077529293918971
1991,0.5825412809866052,784.6625114016417,118.70677191098157,44.17816323641267,0.8190151382042606,0.0251256281407035,0.1749201277955271,24.478551638530575,10.341921501073791,11.996247029391624,18.76761841436973,1.554537432436523,0.4306304839137211
1992,0.5891668506892962,799.3504466608201,118.91514566259048,44.9298607679346,0.7703925033557711,0.0245398773006134,0.1729083665338645,24.37045367462703,10.366177604240278,12.236237543206272,19.411744970415068,1.516084746518318,0.3901965750657004
1993,0.5681430055049783,842.61031173319,120.34684610033385,48.83231788107466,0.7267644146752844,0.0245901639344261,0.167046317388003,24.527768677983804,10.48022682961456,12.507111806555695,20.45751732606106,1.6285818401917798,0.3873018884817668
1994,0.5442515293270961,903.4857768363589,123.23688216012117,55.23795209838039,0.6952151400738843,0.0244173140954495,0.1638655462184873,24.62484404183886,10.66134221036136,12.84428599575176,21.533075844430815,1.5129669123771836,0.4693804301295545
1995,0.5557711862573289,961.9159008632694,125.08191978735317,63.320033493860805,0.6535027182946822,0.0245726495726495,0.164217252396166,24.647600317379627,10.775660000440245,13.41519223655935,22.51509970345489,1.6666888902850026,0.4430505399302447
1996,0.5457364184501026,973.4182926996021,126.91918985679209,72.24541897760984,0.6064656149242227,0.0246659815005139,0.1640995260663506,24.700650245788353,10.983041282526427,13.981607691434363,23.832923324893535,1.7025319305975244,0.4599593470449122
1997,0.5372436919355725,1004.3053968680691,128.64746028089422,82.56501644355276,0.5662120458808116,0.0245098039215686,0.1646408839779006,24.879867491729872,11.201397680049956,14.675170068252749,25.454264622124725,1.642680504114951,0.491088919588502
1998,0.5454353552644416,1027.1307422373459,132.24171251044322,91.30862840323543,0.5180442033154055,0.0237226277372262,0.1657838983050847,24.68734523597095,11.548421102122482,15.014838665625692,26.600186818726137,1.818435780961738,0.4494427715104482
1999,0.5484441386015906,1083.0097914563971,135.87117235162708,98.65075325523252,0.47066116806736263,0.0240963855421686,0.1670103092783506,24.72541248958828,11.77278648686216,15.660465095558472,28.28751265983704,1.8248538912488816,0.4347500867617267
2000,0.5558118614662982,1128.538470411812,141.17933188058333,105.72953858591583,0.4317115486378693,0.0241351568785197,0.1670860593860089,24.764293368304013,12.033320308175933,16.131433911128404,29.783539978757968,1.829456077222543,0.5057771599597284
2001,0.5668220712536278,1078.3597804015944,146.2929436178968,106.94901084718154,0.3940239666395768,0.0241509433962263,0.1702127659574468,24.39323555898629,12.224499088669683,16.516426274908167,30.97130592939841,1.9412060674824476,0.5229699710900071
2002,0.5654373663582406,1100.7590343601896,151.3921739872678,106.95618213674106,0.36386810052785795,0.0241992882562277,0.1692722371967655,24.274734068105136,12.28128990583984,16.837057363166405,31.909982729192507,1.6904252432767946,0.4896724311083483
2003,0.5543297953278371,1124.706181386848,157.27907626423564,111.91494284267465,0.3321637621864851,0.0242751180040458,0.1653971708378673,24.456345099081556,12.312524916289464,17.20862555432998,32.6293174326451,1.704276147721938,0.5210658921133585
2004,0.5350422274154698,1201.4958096113721,163.2584419357691,120.19831109457455,0.3118898269439929,0.0234375,0.1608355091383813,24.635901753343536,12.416947467520693,17.821073073331075,33.758185231889385,2.025974144404101,0.4980124190355936
2005,0.5272070310170887,1265.9973256837222,172.22949896666597,135.51934196553654,0.2920120745007541,0.023454157782516,0.1583333333333334,24.853217991746664,12.689213279154846,18.30337012645229,34.52653979435007,1.8967074462302504,0.4748341332980901
2006,0.5219276894617687,1326.8555780978038,182.21431292224224,146.5696560333618,0.27154907496304725,0.02377555872563,0.1576977070659803,24.470286861225258,13.058549223038229,18.895227013557037,35.65446198902086,1.8756903473508573,0.5621149198681983
