YEAR,L_SHARE,OUTPUT,K_STR,K_EQ,REL_P_EQ,DPR_ST,DPR_EQ,L_U,L_S,W_U,W_S,SKILL_PREMIUM,LABOR_INPUT_RATIO
1987,0.6059036342706792,118.26363062241248,24.51506922576192,14.62226226894272,1.0,0,0,25.869053742478,9.82432167919473,13.910774255291653,17.373565720842667,1.2489287369632769,0.3797712037322344
1988,0.6365004580552284,127.74642875298665,25.971694324231798,15.288610083751232,0.9500747816442774,0,0,22.575252105181765,12.712797301667422,14.083188841133117,20.90366686512601,1.4842992663758192,0.563129804373233
1989,0.6904823400271195,126.82656405406728,27.363688448559508,15.8283767809203,0.9038180442807321,0,0,23.561924184643168,13.042573140771355,14.496448990296164,18.79974431193804,1.2968516858523405,0.5535444829786882
1990,0.7348190810066357,126.69568770429973,28.06916730326994,16.59968422012455,0.8561909623063513,0,0,21.587648269406124,14.23619593298514,13.838651348004776,17.605406570918564,1.2721909186227796,0.6594602503858924
1991,0.7359990291851223,123.49346305868045,28.420905127547638,17.88366746024381,0.8190151382042606,0,0,24.64330833298447,10.870231574613136,14.18787344118841,18.44811962072012,1.3002737652821112,0.4411027702828193
1992,0.7253835425383542,123.36311072134608,29.22080191511471,21.19781623955146,0.7703925033557711,0,0,23.462151987259162,11.808556711296363,14.044888545881651,18.42353416117279,1.3117607947536956,0.5033023704606832
1993,0.6622644309244695,131.45499687831224,30.299030126229333,23.1495119015296,0.7267644146752844,0,0,21.39002353074421,11.96285232939704,14.766207026004547,20.34849896796772,1.3780450817283192,0.5592725184337758
1994,0.6188453881884539,135.7775471617645,30.92828135188538,24.56186034917776,0.6952151400738843,0,0,22.3831883243642,13.078464244939708,15.242604379892832,19.46610457901691,1.2770852076102872,0.5842985393954687
1995,0.6030739877040492,141.87552213868005,31.132941515425024,28.430570451449512,0.6535027182946822,0,0,22.593495642783118,12.291836087870024,15.769835062423269,22.89904417568698,1.4520788635419124,0.5440431300322631
1996,0.6257950007395355,145.02345042593632,32.175101007225386,33.120011813319294,0.6064656149242227,0,0,21.60160430257866,13.819829986528676,16.771341909987854,28.716648064378905,1.7122451034927175,0.6397594267977103
1997,0.5446145964835245,153.68237112709187,33.07045238883654,40.101255214751916,0.5662120458808116,0,0,19.416964411231085,14.138666442568399,16.811080096672157,29.09367365671779,1.730624890810974,0.7281604963127175
