YEAR,L_SHARE,OUTPUT,K_STR,K_EQ,REL_P_EQ,DPR_ST,DPR_EQ,L_U,L_S,W_U,W_S,SKILL_PREMIUM,LABOR_INPUT_RATIO
1987,0.6307977223727127,107.3766753210301,270.9463869777193,3.48563921277117,1.0,0.0273809523809523,0.1538461538461538,0.0,0.0,0.0,0.0,1.3044049027907596,0.154760638030789
1988,0.6673300594468855,114.03927948079237,269.4625591727528,3.7621600519896496,0.9500747816442774,0.0273660205245154,0.1517857142857142,11.588007373059984,2.218224069691967,7.2798431747613765,9.95876291359353,1.774384319819547,0.2182335398327703
1989,0.667263311138159,115.58102753909115,269.0790034659986,4.25506206191009,0.9038180442807321,0.0280474649406687,0.1451612903225807,11.696753453735539,2.3330717224232127,7.617966800441081,10.964014972563989,1.5977236480254096,0.2470850023063075
1990,0.674225313939832,117.33404576313804,270.9678024971208,4.92911800409994,0.8561909623063513,0.0274390243902439,0.1418439716312056,11.734696285564942,2.401372859568739,7.979599477975713,11.989158228743339,1.641722323169657,0.1762626911981956
1991,0.6674916954341171,115.60656734569777,269.962896431065,5.29007797796856,0.8190151382042606,0.0278330019880715,0.1486486486486485,11.763371892365974,2.6108543071615906,8.174258604154714,12.398360168561242,1.420413233276819,0.2075705650724741
1992,0.6409076970254524,122.58424127116251,266.01848133241947,5.40672521774183,0.7703925033557711,0.0283757338551859,0.1533333333333334,11.926503374537395,2.7763868771410785,8.314432247767012,12.775989352079591,1.3527432814104348,0.1948142698353754
1993,0.6283979789829597,127.11512494010714,263.7237643964252,5.745982579946899,0.7267644146752844,0.0282752120640904,0.1528662420382166,12.101043140539021,2.866785331574836,8.616965120743142,13.870543064111349,1.2256722360889916,0.1498831743604307
1994,0.6076308047719602,134.7881096910851,261.63169355578646,5.85357178341333,0.6952151400738843,0.0278776978417265,0.1518987341772152,12.191092261629901,2.96969396416611,8.807443537068249,14.542356275865227,1.263255216824446,0.2719884134413081
1995,0.5861715706032514,141.32832080200504,261.4482454012832,6.05832459499975,0.6535027182946822,0.0283748925193464,0.154320987654321,12.316335909488894,2.985037539037896,9.092876052991983,15.285123486983572,1.7858482901019403,0.2172507960748405
1996,0.5715081982442287,149.3101609396579,266.0734208791792,6.667742142625579,0.6064656149242227,0.0272873194221509,0.1529411764705882,12.323171875252287,2.9713842312351146,9.558134660891797,16.41286859771264,1.9622773805598803,0.3276445914018405
1997,0.5564053266985213,156.57235029235835,270.0067170877948,6.9751389747196795,0.5662120458808116,0.0276532137518683,0.1511627906976743,12.197859174666618,3.1237394440572332,9.854808227361456,16.760951032050446,1.4840262041150163,0.305211640541073
1998,0.5737202357356167,164.50579540621013,273.68058280143083,7.5673535254752995,0.5180442033154055,0.0272536687631027,0.1485714285714285,12.21511771249427,3.2489040217861542,10.273175657977903,17.360642863443367,1.5623829061355945,0.2220598302066629
1999,0.5740962925125622,175.40863273518502,279.2509073301145,8.7453755222626,0.47066116806736263,0.0270618556701029,0.1436170212765957,12.21099307910482,3.351304809578134,10.800945448481613,18.468199643195195,2.04108407759495,0.3059994204794516
2000,0.5657475969523891,192.66607708181132,282.6727851861278,9.736959614608399,0.4317115486378693,0.0276774969915764,0.1464646464646464,12.123114437583252,3.5471144233789227,11.096912219791518,18.98722650024609,1.574037581295095,0.2613580254968411
2001,0.5920612890690057,181.3491765059788,287.01434359052337,10.956770268506208,0.3940239666395768,0.0276523702031603,0.1435406698564593,12.10967402819824,3.6295681415467733,11.490779765885707,19.88282587070512,1.875438115535784,0.3048907697677945
2002,0.5576107483947553,182.2102093206951,289.3244921247259,13.10178133723943,0.36386810052785795,0.0276422764227641,0.1385281385281385,12.30257561341382,3.803605893730523,11.991694384025841,21.10567757126498,1.63208127688978,0.2976354554172549
2003,0.5590622277932397,183.06805940522156,290.1861301206522,15.003531186380508,0.3321637621864851,0.0275611024440978,0.1411290322580645,12.326609312842786,3.8989904885340585,12.158478891518794,21.983602204377615,1.898403884720844,0.3635730315852601
2004,0.5501748695805084,192.29817178825274,290.03260857366416,17.61935576283337,0.3118898269439929,0.0273381294964027,0.1382978723404254,12.56986195944279,4.006835341429175,12.527897058508197,23.503772953168845,2.028590839558934,0.2740446824182483
2005,0.5459680382072006,202.75546006240072,293.41106553051327,19.644852917493647,0.2920120745007541,0.0269682470639407,0.1423841059602649,12.468173452353096,3.9111513804236915,12.629916738157647,24.612654024983147,2.1516395442213248,0.2976306949015322
2006,0.5266589619305538,207.83915921109522,303.0834083655803,23.474624443961083,0.27154907496304725,0.0271119842829077,0.1424418604651162,12.643458830567518,3.7971890391017116,13.408844901011,26.98838652902953,1.796246857226116,0.2951532111571779
2007,0.5199116465863454,208.11438070770092,316.4228800864541,25.78145302832782,0.2547452457378451,0.0275761973875182,0.1510989010989011,12.035597434543375,3.6934529885430125,13.468202708865725,27.435755214579505,2.1079699192725303,0.3485164206745337
2008,0.5426921612931963,209.68831746502443,342.6438102576431,28.486180981096698,0.23574145354812562,0.027583914921901,0.1518987341772152,11.409799415226782,3.3747809160667797,14.250486843800013,28.769296078300947,1.82065750783258,0.2778945679669
2009,0.5688082795368378,191.46627658566877,354.9683975750295,27.92566191952024,0.22838324480601288,0.0288362512873325,0.16,10.495289422590167,3.7494717181861508,13.952645838484159,25.881603795987836,2.0956997514618174,0.3110678091703134
2010,0.5531626492593881,193.0783469561781,353.8259120221142,27.50310316256062,0.20973249811306424,0.0284130284130283,0.1574585635359116,10.722740229354686,4.122334649101065,14.219071249359343,24.598876745996517,1.4877052555274035,0.4608264947463936
2011,0.5367602471442385,202.46431882315787,351.5955364302448,27.48347860739782,0.19869040305986455,0.0284734133790738,0.1559888579387187,11.00787497674686,4.1784760300915025,14.526375483991863,25.000995652019036,1.727512389370662,0.3666078863553199
2012,0.5316083482038948,214.94414944149443,350.8509524111079,27.990783694527533,0.18864892110924922,0.0279999999999999,0.1525423728813558,11.28841790172797,4.131819959817311,14.861691486271408,25.74276266329994,1.8377222735284973,0.4168551015228057
2013,0.5183334429175708,222.08004088532454,353.04141070213586,28.596130662425587,0.17942470361884144,0.0273716951788491,0.1518624641833811,11.391410685517513,4.033037311921714,15.141264628690553,26.38925970799792,1.7429942478377431,0.2756365855512158
2014,0.525239116613452,235.58741521867074,356.7908489696191,29.9520003498311,0.16940040437319334,0.0276389297265509,0.1514285714285714,11.576304012619435,3.9878389617099588,15.594695861995174,27.259558522922298,1.751352540439738,0.3745780234877727
