YEAR,L_SHARE,OUTPUT,K_STR,K_EQ,REL_P_EQ,DPR_ST,DPR_EQ,L_U,L_S,W_U,W_S,SKILL_PREMIUM,LABOR_INPUT_RATIO
1987,0.7263214381540113,27.252473510630832,3.7647586538577,1.7889693321119602,1.0,0.0204081632653061,0.1186440677966101,0.0,0.0,0.0,0.0,1.3062561280528098,0.052655000040144
1988,0.8001757248650684,27.775235964956877,4.34218184199586,2.07406029171398,0.9500747816442774,0.0266666666666667,0.1194029850746268,20.599662259726756,0.7279821065582914,10.406671119590932,10.596549281384966,1.453617284532491,0.0209236136167166
1989,0.7723665223665224,28.166832433842593,5.2098510926843495,2.1799302057435,0.9038180442807321,0.0254777070063694,0.1159420289855072,20.341430276088428,0.9842637827744852,10.90788232541579,12.338907659188553,1.179128464780723,0.0626126046272712
1990,0.7826522658946665,29.189715866230827,6.3400106209744305,2.19819303561611,0.8561909623063513,0.024390243902439,0.1159420289855072,20.22453594760357,1.2923362432197147,11.330541101887414,13.541858054310685,1.0648739799412468,0.0615366007676094
1991,0.7703804347826086,29.519610823958647,7.254104436059069,2.18067239813063,0.8190151382042606,0.0236686390532543,0.1323529411764706,20.10812740790792,1.32006525358001,11.649203007381017,14.470207926991199,1.1262767903680648,0.0730629851357634
1992,0.7879887142281338,29.475154956374393,8.12971288250073,2.1583813049267,0.7703925033557711,0.0227272727272725,0.1212121212121212,20.071529546875418,1.4702478882194776,11.941209820729636,15.012746956374064,0.8842571945708235,0.0787216795906641
1993,0.8210655120481928,29.474540095538163,8.97401891856835,2.29319728290853,0.7267644146752844,0.021164021164021,0.1304347826086956,19.973095472800427,1.5728221132027695,12.249809373290667,14.835714345069485,1.267717345390457,0.0710614737765556
1994,0.7916223875309953,29.529590719758897,9.74252617213523,2.56461158637513,0.6952151400738843,0.0252525252525253,0.1232876712328767,19.87057011306023,1.6481932609205272,12.555853599590185,14.911377485552876,0.9301995912630564,0.0861130631089694
1995,0.730268646754547,30.49986076301866,10.34032547062443,2.8563410318321596,0.6535027182946822,0.024390243902439,0.1282051282051282,19.785576409601738,1.684694394279235,12.839371512406096,15.580215938170108,1.5407506021967552,0.0642768181989417
1996,0.7124263073271572,31.51518466355818,10.50433877754692,3.47674330016046,0.6064656149242227,0.0238095238095238,0.125,19.61078993828204,1.4666881238583462,13.061908128378215,14.722725714414247,0.8419727653098366,0.0239416542261329
1997,0.6993982675395094,32.62853686403656,10.6598478452352,3.79771541442081,0.5662120458808116,0.0235849056603774,0.1318681318681318,19.155746077566032,1.4438312534762443,13.590846154679916,17.177484594170362,1.3221959243329393,0.1132430680459476
1998,0.6697809677020171,35.20709272649937,10.6777887285392,4.6842483590611,0.5180442033154055,0.0232558139534884,0.1262135922330097,18.994087004167728,1.3471932672575826,13.814796400640649,14.982018105699211,1.1445692343299645,0.114538611359184
1999,0.6862523327489679,34.53618382246923,10.82611649794526,6.1513390513323,0.47066116806736263,0.0229357798165137,0.1219512195121951,18.6850690471279,1.3424471869095362,14.200473468530388,13.523254029992593,0.7840268236283798,0.0859130265150533
2000,0.664354235542789,33.38844670024737,11.09714459475167,7.191050320421411,0.4317115486378693,0.0223214285714286,0.1323529411764706,18.068355279375176,1.3527124314089025,14.904046426080017,17.790465632256616,1.5200003465376464,0.0757314223282265
2001,0.6888888888888889,33.68052944273144,11.05833697767171,7.811134476884069,0.3940239666395768,0.0260869565217392,0.1357142857142858,17.557058399702612,1.1492707755936964,15.431428254858957,21.364073861946352,1.25626218221268,0.0503338536982191
2002,0.6896870664405734,33.875148104265406,10.89327884290149,7.577051025969931,0.36386810052785795,0.0260869565217392,0.1428571428571429,16.98423681657945,1.0648809888411332,16.037894103394276,26.262374874517477,2.8403683160424165,0.05900935997578
2003,0.6379262027090145,33.97886684660914,10.73137406903287,8.08956640126596,0.3321637621864851,0.0259740259740259,0.1417910447761194,16.99599750330863,1.0762928625788515,16.124005777330172,22.165385487278716,0.7859254151120559,0.0678824952931758
2004,0.6298997265268915,39.338967667409264,10.57870832477929,8.63753349940832,0.3118898269439929,0.0252100840336134,0.1347517730496454,16.698362978053897,1.0613715333411207,16.496854695622932,22.541173047210634,1.144362158962351,0.0943919723832156
2005,0.6571258705622558,42.37762717288198,10.31963791682551,9.29873551102933,0.2920120745007541,0.0244897959183674,0.136986301369863,16.49203276403057,1.0056668930178754,16.78281899717533,22.49230210445241,1.5315235365651056,0.0844545881253034
2006,0.6539249410582461,47.01610846886398,10.40845749018894,10.02711796792037,0.27154907496304725,0.0236220472440945,0.1363636363636363,16.304261748119174,1.2347158715023143,17.170856739204083,22.828295316891175,1.0310485495681667,0.0776710988563213
2007,0.6626212668822522,48.53407888771346,10.27434740201474,11.44105553850777,0.2547452457378451,0.0232558139534884,0.1385542168674699,16.23758871642605,1.1088495259810753,17.318221575743095,20.418605756977453,1.3600869735949432,0.0465104442604854
