YEAR,L_SHARE,OUTPUT,K_STR,K_EQ,REL_P_EQ,DPR_ST,DPR_EQ,L_U,L_S,W_U,W_S,SKILL_PREMIUM,LABOR_INPUT_RATIO,L_S_raw,L_U_raw,L_S_iv,L_U_iv
1987,0.7745984455958549,183.39414777910324,746.2201451276761,10.58495064399689,1.0,0.0252173913043478,0.1452702702702702,0.0,0.0,0.0,0.0,1.602552259644675,0.5337398186814156,0.0,0.0,0.0,0.0
1988,0.867144327662802,187.85013471607954,739.6289502431911,11.71050841038991,0.9500747816442774,0.0251827782290819,0.1437308868501529,13.60728089150775,6.472496965211764,8.746383297274118,13.154493672106362,1.586051636283044,0.4481305812175198,6.4724969652179185,13.607280891511017,6.472496965211764,13.60728089150775
1989,0.8646240265543215,192.7850516052241,733.679033198109,12.669379061543731,0.9038180442807321,0.0250189537528431,0.1481481481481481,14.23311792324317,5.8745058887760315,9.270672886843377,14.542954160395725,1.730884572037371,0.5056582513316726,5.87450588879103,14.233117923246594,5.8745058887760315,14.23311792324317
1990,0.8910194713852077,197.24509680663817,726.8477506227234,13.165870391954329,0.8561909623063513,0.0251617541337167,0.1502732240437158,14.612124125517669,5.713464622653898,9.72719640356185,15.449909923418122,1.5338859115356192,0.3082489619188033,5.713464622661862,14.612124125519825,5.713464622653898,14.612124125517669
1991,0.9358466173116562,198.4721799939191,717.1687485812954,13.3941908541125,0.8190151382042606,0.026074700493305,0.1517615176151762,14.401989167767695,6.39108176011481,10.283907719824812,15.858177449873448,1.6419561673179237,0.4772427807963124,6.391081760102708,14.401989167767292,6.39108176011481,14.401989167767695
1992,0.9573995746967962,205.57397030188625,706.7922287503454,13.88870215453766,0.7703925033557711,0.0258679373723622,0.1528150134048257,14.169606891447954,6.842963120819981,10.63722468911954,16.39995657554401,1.523517930047493,0.4883263665659105,6.842963120802411,14.169606891445701,6.842963120819981,14.169606891447954
1993,0.9184276081261006,214.42364932557024,696.3847696768689,14.26436379427605,0.7267644146752844,0.0254071661237785,0.1528150134048257,14.236861063705167,6.738579436169561,11.162171278839802,17.48704186587548,1.525603580865151,0.397825615905525,6.738579436155561,14.236861063704271,6.738579436169561,14.236861063705167
1994,0.9262603073945584,225.07001407389507,686.7103219340701,14.621566371597869,0.6952151400738843,0.02532427424336,0.1542553191489362,14.395735291539314,6.501018220779194,11.549557753087692,18.558486539004267,1.4649372064221262,0.4537764486029877,6.5010182207717495,14.39573529153929,6.501018220779194,14.395735291539314
1995,0.8938220218136972,234.4082428292955,677.7350578046209,15.244293421122629,0.6535027182946822,0.0256410256410256,0.1574803149606298,14.437426089094355,6.528066645639479,11.749440576605432,19.27712942197953,1.529945599492951,0.4798553936661717,6.528066645634071,14.437426089092764,6.528066645639479,14.437426089094355
1996,0.8728161379187772,245.82609765769217,669.4190403277356,16.0617556806812,0.6064656149242227,0.0257879656160457,0.1601049868766404,14.65480320604709,6.345432309064265,12.149608469633066,20.334250835689048,1.52523308452966,0.4544190216131391,6.345432309065896,14.654803206045043,6.345432309064265,14.65480320604709
1997,0.8441502546486327,262.33483433026413,661.4273477388817,16.81734333350207,0.5662120458808116,0.0253916801728795,0.1622340425531915,14.981601089471999,6.044260000061534,12.643460690091299,21.514973992209782,1.725629728917765,0.4275765756188159,6.044260000068999,14.981601089470237,6.044260000061534,14.981601089471999
1998,0.8520246421922062,294.63526159081243,652.8678200141464,18.185878883674057,0.5180442033154055,0.0256016385048643,0.1591511936339522,14.90235684878309,6.425695249556839,13.150901178749919,22.306370966932263,1.642874901320336,0.4403556582834582,6.425695249565558,14.902356848778746,6.425695249556839,14.90235684878309
1999,0.8503481528370752,314.76189852014,643.5582449290866,19.48849340128653,0.47066116806736263,0.0255026974006865,0.1618798955613577,15.016126473603714,6.394502986251571,13.837463206661521,23.482010561198152,1.7681108840227,0.3924974327479666,6.394502986262297,15.016126473600144,6.394502986251571,15.016126473603714
2000,0.8624246178299285,333.48457466579515,633.2089412644217,20.28062391808441,0.4317115486378693,0.0256410256410256,0.1618798955613577,15.102130938460375,6.311820306906809,14.468336064475135,24.568019574608872,1.5912178828313146,0.4007602235625966,6.3118203069138135,15.10213093845861,6.311820306906809,15.102130938460375
2001,0.8656433590600161,325.33278183048805,621.9390136703718,20.412377394723713,0.3940239666395768,0.0259139287366959,0.1634877384196185,15.054258014981563,6.343679697763873,14.853624271830249,25.30414296940679,1.829041914502556,0.4439141727807178,6.343679697760673,15.05425801498097,6.343679697763873,15.054258014981563
2002,0.8599378136467037,323.05983412322274,608.6201097788132,22.980184903638328,0.36386810052785795,0.0255824577432617,0.1566579634464752,13.809953421522565,8.27109645294168,15.63696169462367,25.596880830534175,1.722400901304959,0.6262380833134524,8.271096452942205,13.809953421516408,8.27109645294168,13.809953421522565
2003,0.8606761431604358,339.60106028879557,595.3078236021724,24.812515047773122,0.3321637621864851,0.0258503401360543,0.1619537275064266,13.769680059616345,7.884932617846347,16.222350123158627,26.92668204411903,1.7133723964731962,0.5774785661616229,7.88493261784957,13.769680059615757,7.884932617846347,13.769680059616345
