YEAR,L_SHARE,OUTPUT,K_STR,K_EQ,REL_P_EQ,DPR_ST,DPR_EQ,L_S,L_U,W_S,W_U,SKILL_PREMIUM,LABOR_INPUT_RATIO
2008,0.5561039756453443,134.4174618472194,21.795051708573162,13.800482867555829,0.23574145354812562,0.0277777777777777,0.13215859030837,20.082891135560946,17.51392239489797,42.21252803892237,19.732581293701074,2.083240938915428,1.233793101470364
2009,0.5641192733017377,108.06541574145207,21.677843744665957,13.86422660016182,0.22838324480601288,0.029520295202952,0.136986301369863,20.44382576237441,16.48980228911361,43.8516824466892,20.765342528250095,1.9736997605721005,1.2572866291855924
2010,0.5750438190519329,112.90010607100518,21.44670865758356,14.17937925084976,0.20973249811306424,0.0298507462686566,0.1342592592592592,20.98854864570687,16.332288693553515,43.260986989631014,20.714024211307414,2.310688900088721,1.2553557398369586
2011,0.634333147032644,120.0303582889335,21.32989464689427,14.784625199687659,0.19869040305986455,0.0291970802919708,0.128440366972477,21.181642210429303,16.328646731564966,44.13884413801636,20.93925878777672,2.088493959698112,1.3555574411218012
2012,0.6114626476453444,122.84622846228463,21.2093936208528,15.91970628996232,0.18864892110924922,0.0290909090909091,0.1261261261261261,21.203214866629335,16.504049537813373,44.48065471864707,21.100361935831145,2.00282199779242,1.5066156242058797
2013,0.5682397081095966,121.41467154145536,21.0991188460066,17.029378974465757,0.17942470361884144,0.0283687943262411,0.125,21.04023719868771,16.205367764198908,45.75173779303636,21.82101179059853,2.3928477135020163,1.287188222474378
2014,0.616975932390226,122.00503622803886,21.08573966447548,18.380325842040858,0.16940040437319334,0.0280701754385964,0.1222707423580786,20.576613557601817,16.224915734899735,46.951723921652786,22.393644342071493,1.8832417405943784,1.2101626086539228
2015,0.5445250659630607,120.32667876588022,20.99763502072503,20.11153827366276,0.1606264510913028,0.0313588850174215,0.1201716738197424,20.31442795586734,16.25941829711267,47.97288992143498,23.008024025288872,1.975870287646155,0.951502284115664
2016,0.5978755430878178,114.65239225625847,20.88315995610893,20.752611839388813,0.15057231044144603,0.027972027972028,0.1212121212121212,20.11659478312013,15.01483293689766,50.35313966039613,24.56040239450795,1.844438968302882,1.3301893498309016
2017,0.5999045628815428,112.55684876835403,20.61075817908605,21.57002728725574,0.1425409382901312,0.030821917808219,0.1196581196581196,20.57784687038811,14.745937113784462,50.589771840844975,24.89171061787691,2.1886914351855924,1.4617703284569838
2018,0.5783649190759441,115.79085725681446,20.548446570656488,23.50810112269085,0.13499655825412618,0.0294117647058823,0.1142857142857143,19.971405611043313,15.555881493433496,51.37113769796613,24.900759248997904,2.1928381475988417,1.4469085135227278
