YEAR,L_SHARE,OUTPUT,K_STR,K_EQ,REL_P_EQ,DPR_ST,DPR_EQ,L_U,L_S,W_U,W_S,SKILL_PREMIUM,LABOR_INPUT_RATIO,L_S_raw,L_U_raw,L_S_iv,L_U_iv
1987,0.691242837584301,95.5055785558908,16.36761872799668,3.00630989283058,1.0,0.0277777777777777,0.1538461538461538,0.0,0.0,0.0,0.0,1.4834534965712944,0.1233544561694722,0.0,0.0,0.0,0.0
1988,0.7424434205862994,94.85706539237118,16.60701712145209,3.08958798541182,0.9500747816442774,0.0267857142857143,0.150943396226415,23.42669585388465,2.241565688957718,8.977690534767497,14.09345324458775,1.7720414697850964,0.0994547309951602,2.24156568895826,23.426695853888575,2.241565688957718,23.42669585388465
1989,0.7264389012908862,93.69160783290668,16.518530787028247,3.26192468709817,0.9038180442807321,0.0347826086956521,0.1559633027522935,22.67952866751575,2.325691027535327,9.283511643840068,15.432737613373337,1.396744024891446,0.0746605310738572,2.32569102753431,22.67952866751707,2.325691027535327,22.67952866751575
1990,0.7468180429691478,89.54142569776212,16.43004149103381,3.3906403367505797,0.8561909623063513,0.0338983050847457,0.1504424778761061,23.055372022380443,2.280597529879585,9.7231044741316,15.45782758575288,1.4324468831919217,0.1050812122922633,2.2805975298788637,23.05537202238084,2.280597529879585,23.055372022380443
1991,0.756654195617317,81.83946488294313,16.17237445313218,3.4664368801573304,0.8190151382042606,0.0341880341880341,0.1504424778761061,23.234504193941,2.2030838040706877,10.21241567922778,14.455484437709009,1.307996621001802,0.1177170149064166,2.2030838040696707,23.234504193938243,2.2030838040706877,23.234504193941
1992,0.765319558391573,92.1087444446096,16.07007599412605,3.50502456124145,0.7703925033557711,0.0338983050847457,0.1517857142857142,24.010732202694086,2.11175127636343,10.565154509403524,15.033628194371838,1.663881324448617,0.0820531672644272,2.1117512763634445,24.01073220269182,2.11175127636343,24.010732202694086
1993,0.7407004173471239,104.6752718772233,15.97877259300098,3.68550473750192,0.7267644146752844,0.0327868852459016,0.1504424778761061,24.51155318207271,1.9701009314145255,10.873896602612843,16.753834762367056,1.5144951388389605,0.045170249673122,1.970100931414692,24.51155318206934,1.9701009314145255,24.51155318207271
1994,0.7249126513366377,113.55216581607266,16.04807817399808,4.11764451836715,0.6952151400738843,0.03125,0.1487603305785124,25.169027700963397,1.8284698649262605,11.09537279261725,19.9981845360773,1.79694079193986,0.1481351451447209,1.828469864926975,25.16902770096078,1.8284698649262605,25.169027700963397
1995,0.7156897156897157,113.01030353661933,16.39719466283949,4.7216815956844105,0.6535027182946822,0.0303030303030302,0.1439393939393939,25.38915910363125,1.9238416654716017,11.253083762584142,24.111344387091737,2.7660077585532736,0.0884105529560792,1.9238416654730557,25.3891591036328,1.9238416654716017,25.38915910363125
1996,0.7544413738649822,113.907538320594,16.6021303410614,5.36825728004537,0.6064656149242227,0.0291970802919708,0.1489361702127659,24.60399705725478,2.146596759066076,11.632628132245722,25.549928636466532,1.633815506985976,0.0343390726297614,2.146596759066548,24.60399705725649,2.146596759066076,24.60399705725478
1997,0.7569332984957635,119.37092546542107,16.80982326473492,5.69481047912487,0.5662120458808116,0.027972027972028,0.147887323943662,24.31882641038522,2.4165958885249488,12.284741720693999,23.915172451705256,1.6718054026487574,0.081155409287065,2.4165958885256384,24.318826410387985,2.4165958885249488,24.31882641038522
1998,0.7887544070075964,122.07039557635049,16.77742387884755,6.0974787361700695,0.5180442033154055,0.0335570469798657,0.1506849315068493,23.654897027480843,2.528193139716145,12.612011074968333,25.044372655892754,2.554474451686584,0.1556950304364957,2.528193139715633,23.65489702748194,2.528193139716145,23.654897027480843
1999,0.7799754885272691,128.56824527139506,16.75701056515429,6.61269409303752,0.47066116806736263,0.0324675324675324,0.1476510067114095,24.098633448692063,2.41956608879343,13.057382391840147,25.80851870664943,2.240855425288795,0.0673973467610823,2.4195660887930606,24.098633448691785,2.41956608879343,24.098633448692063
2000,0.8270915771622386,121.79028723036106,16.87091365103372,7.04070828544108,0.4317115486378693,0.0314465408805031,0.1523178807947018,24.598320754047293,2.432320245064935,13.603961002878208,25.60127319148117,1.6527866370427002,0.1148829377168243,2.432320245065361,24.59832075404758,2.432320245064935,24.598320754047293
2001,0.8502184849263761,110.32563736181093,16.85792275048416,7.36562393953282,0.3940239666395768,0.0304878048780488,0.1533333333333334,24.24065192299278,2.5711024830775453,14.06701475640055,25.1924601317616,1.1819084625127232,0.079997301833928,2.571102483077533,24.240651922992253,2.5711024830775453,24.24065192299278
2002,0.828418427230047,111.29048183254345,16.72345518792886,7.627338360507819,0.36386810052785795,0.029940119760479,0.1486486486486485,24.162621526060317,2.6068496505278183,14.513974550797467,24.648707918251237,2.041068503203338,0.108143179498623,2.606849650527524,24.162621526058157,2.6068496505278183,24.162621526060317
2003,0.7859256937915665,112.16427214079087,16.58284925938961,7.856313474444368,0.3321637621864851,0.0301204819277108,0.1496598639455781,24.370555929852777,2.6031284320820736,14.878477618747732,24.7339876539349,1.9341066089882932,0.1060151130420036,2.60312843208201,24.370555929850045,2.6031284320820736,24.370555929852777
2004,0.7428106681398275,125.06453552105802,16.70900666863281,8.51361168165404,0.3118898269439929,0.0279329608938547,0.1437908496732025,25.14247218956197,2.4231937117831186,14.923104443496745,29.90361853061061,2.333714323803269,0.1134111914871077,2.4231937117837905,25.14247218956134,2.4231937117831186,25.14247218956197
2005,0.7570074611816898,131.23921416244758,16.87257233277657,9.311548930402079,0.2920120745007541,0.0312500000000001,0.15,24.780479285980267,2.57344722810067,15.150413226248606,32.342133695675734,2.367909161822796,0.0939890401656771,2.5734472281011236,24.780479285981315,2.57344722810067,24.780479285980267
2006,0.8122296934684471,127.00746111462179,16.92819319320893,10.68877561364139,0.27154907496304725,0.0295566502463054,0.1436781609195402,24.390067758685028,2.5026353667608925,15.238570880689132,36.87747625858743,1.9307440228217472,0.087686559010803,2.5026353667600936,24.390067758684832,2.5026353667608925,24.390067758685028
2007,0.8636957568255278,111.51255424339902,17.019549971872582,11.30260220582036,0.2547452457378451,0.0328638497652581,0.1508379888268156,24.08454871429101,2.943077975371611,16.280967238895382,29.74816681400974,1.4614603717056889,0.1359008568708936,2.9430779753718155,24.08454871429178,2.943077975371611,24.08454871429101
2008,0.891078676241024,94.37425203605055,16.91602136889895,11.584882715979608,0.23574145354812562,0.0309734513274335,0.1499999999999999,23.238582037811284,3.2693604967196577,16.791794848603498,27.331235156988548,1.6963204755418864,0.1801643321128743,3.269360496719332,23.238582037811653,3.2693604967196577,23.238582037811284
2009,0.834142890827635,69.36425917935658,16.67053938507801,11.04618814593594,0.22838324480601288,0.0331753554502369,0.1538461538461538,22.64683114163678,3.7040767121355236,17.504320989679314,21.379579998220525,1.5093697448640375,0.1455306610337196,3.7040767121356484,22.646831141637517,3.7040767121355236,22.64683114163678
2010,0.7381871194580225,74.77693891557996,16.31478370133523,10.96074440361616,0.20973249811306424,0.0338164251207728,0.1533742331288343,22.470366666420798,3.582906829456146,17.167112663554235,27.246250982612764,1.619498172781763,0.1994818713353929,3.582906829455449,22.47036666642138,3.582906829456146,22.470366666420798
2011,0.7466430200152014,74.36150813459521,15.97470448355126,11.07388906548816,0.19869040305986455,0.0333333333333333,0.1490683229813665,23.005619195659374,3.399099920139089,17.266624330151053,29.294736135943108,1.735859173329829,0.1037782324886215,3.399099920138662,23.005619195658962,3.399099920139089,23.005619195659374
2012,0.6946316523355798,80.7738077380774,15.84474198413696,11.622982628435329,0.18864892110924922,0.0331753554502369,0.1490683229813665,23.766347956588927,3.1763081264886965,17.200526175580844,34.02263009502468,1.3105195128027265,0.1440053324267377,3.176308126488937,23.766347956589737,3.1763081264886965,23.766347956588927
2013,0.6112238884159518,89.02288005661045,16.02626325480002,12.972169408154642,0.17942470361884144,0.0319634703196346,0.1506024096385542,24.427603299159095,2.9290932556654132,16.99705959863024,42.029656551482105,2.221389434619464,0.1156401342573458,2.9290932556660345,24.427603299162552,2.9290932556654132,24.427603299159095
2014,0.6504970307255358,94.16299240706617,16.09980741572475,15.164799425122741,0.16940040437319334,0.0315315315315315,0.1452513966480446,24.111452483545737,2.747770675630714,17.094902526070577,47.163684018816376,3.892643498321615,0.1461417021487545,2.747770675629804,24.111452483546767,2.747770675630714,24.111452483545737
2015,0.6597538461538461,96.48868086732257,16.07428896889595,17.05928447845183,0.1606264510913028,0.03125,0.1497326203208556,23.913273996347137,2.923659885019407,18.20360550585805,40.35756486726956,2.129889586499715,0.1113764478353907,2.923659885018585,23.91327399634491,2.923659885019407,23.913273996347137
2016,0.623712215555304,99.00318715303064,16.23621989609461,18.903682833700252,0.15057231044144603,0.031111111111111,0.1487179487179486,24.278730908105757,2.9980640930607962,19.00297445625506,37.54440670307673,1.4246850357365657,0.0805324600251813,2.998064093060914,24.278730908103583,2.9980640930607962,24.278730908105757
2017,0.6159586530601482,103.1334112973585,16.49510233952368,20.15897647059129,0.1425409382901312,0.0297872340425531,0.1534653465346535,23.830976296168323,3.4637509748675424,20.004211141424776,31.61412894280113,2.0670557285173525,0.1328929682945527,3.463750974868536,23.83097629616797,3.4637509748675424,23.830976296168323
2018,0.6350331463539011,107.96160156639502,16.7851927682287,22.02255703006435,0.13499655825412618,0.0318725099601593,0.150943396226415,23.323287559255782,3.5036371396240638,20.090497638263653,36.78569394764359,1.7320186906219264,0.1929757756531737,3.5036371396241193,23.3232875592565,3.5036371396240638,23.323287559255782
