YEAR,L_SHARE,OUTPUT,K_STR,K_EQ,REL_P_EQ,DPR_ST,DPR_EQ,L_U,L_S,W_U,W_S,SKILL_PREMIUM,LABOR_INPUT_RATIO
1987,0.7952286282306164,118.69342502280541,17.41115653109166,4.46327822781682,1.0,0.0273972602739726,0.1130952380952381,0.0,0.0,0.0,0.0,1.5202624655174062,0.1012206932142908
1988,0.8016517674819622,119.91425618084152,17.51244492137601,4.80290556105694,0.9500747816442774,0.0331125827814569,0.1129943502824858,17.954187601699942,1.1275200041350626,8.010376050365739,21.968869448396724,2.8541541155227472,0.0830060243017092
1989,0.8013155602021258,119.76977385009212,17.599726068218597,5.1812860023854,0.9038180442807321,0.032258064516129,0.1135135135135135,17.96520079850022,1.4002451907137807,8.378611446309751,20.774326359936165,2.219891611429517,0.100689005306446
1990,0.7766070895363222,112.68386975106864,17.67138724519742,5.534759081012959,0.8561909623063513,0.0316455696202531,0.111111111111111,18.020487950949555,1.7638528102295283,8.732645058944668,20.839853215560456,2.0185397562205907,0.1401296480908308
1991,0.7741786791820315,109.20188507145028,17.720253694452378,5.79979751835843,0.8190151382042606,0.0316455696202531,0.1144278606965174,18.028017458253416,2.302039030261306,9.052042152325688,21.520843271300738,2.121800781674823,0.1146685192748505
1992,0.7364556013488198,114.12964311726147,17.76449208893766,6.00492212263965,0.7703925033557711,0.0310559006211179,0.1176470588235293,18.128052640796437,2.889250311078883,9.354820077952898,21.36754433638327,2.2110488390555094,0.136081761528676
1993,0.7498053176104127,116.5696281561715,17.806953262031662,6.487660933347101,0.7267644146752844,0.0303030303030302,0.1137440758293838,18.014320763997535,2.5675698392113286,9.790119776096923,16.80473520437115,2.1770483937007308,0.0812498963972904
1994,0.7691797235023041,120.74122513967275,17.8579514963847,7.17024774452575,0.6952151400738843,0.0290697674418605,0.1116071428571429,18.049767341244337,2.045085556587803,10.29749205964638,15.894644698994991,2.075942068505347,0.1771667861381826
1995,0.7814988379624338,120.05847953216374,18.046808235584997,7.71693288654145,0.6535027182946822,0.0284090909090909,0.1153846153846153,18.398346108204397,2.4641668231983274,10.816225802865333,21.090588057590583,2.044863120475098,0.1166155265868839
1996,0.7639926423664551,117.50782820341023,18.08965615676624,8.15886328748758,0.6064656149242227,0.0279329608938547,0.1176470588235294,18.683396110060503,2.7843991747456514,11.078934130274574,22.253592359991828,1.9946457797689383,0.0675095475002275
1997,0.7632866111841144,119.81450366288057,18.17505278370493,8.72111784272574,0.5662120458808116,0.0324324324324325,0.1161825726141079,18.680625709252514,2.624705951208766,11.567396194650398,21.929737409324613,2.191196260330427,0.1885062240993106
1998,0.7611536407334877,116.51690769885155,17.99987023077797,9.243788875364311,0.5180442033154055,0.0315789473684211,0.1147540983606557,18.775595580310764,2.2633539018816005,11.803051610767973,23.263689711968905,1.5376845604139466,0.0672099358468966
1999,0.7447099694704705,113.45899254171529,17.83925925044203,9.585335933787189,0.47066116806736263,0.0307692307692308,0.1161825726141079,18.4432556268373,2.284553513927733,12.230591891340527,29.36004539507968,1.577692128008325,0.1150830355722854
2000,0.7496426018584703,109.01295804975584,17.68318749898322,9.69909337956617,0.4317115486378693,0.0303030303030303,0.1191489361702128,18.099856396443148,2.751576738594362,12.561029988491915,34.04632791117973,3.385600532858881,0.2188603398913496
2001,0.7682382732424937,96.04672733197965,17.40862741742289,9.68433111226681,0.3940239666395768,0.0297029702970297,0.12,17.770611840487916,3.076914498144136,12.74886704940341,35.02036663760478,4.5585789883475085,0.2282023911757146
2002,0.7717282717282717,93.03292851500791,17.14092714791595,9.502607145940761,0.36386810052785795,0.0295566502463054,0.116822429906542,17.28532170543502,3.6834735373101037,12.987552210439409,36.817736442583694,1.7152723490967654,0.1214044208565943
2003,0.9414216996258684,87.53192364952372,16.75029521455319,9.25022064947825,0.3321637621864851,0.0298507462686568,0.1176470588235293,16.818452908327803,4.050434577151603,13.100731849013906,35.47795162553909,1.887831666398456,0.2305194444674223
2004,0.7746377138729629,86.8925115220953,16.51197645129651,8.99472532594119,0.3118898269439929,0.0283018867924529,0.1161616161616162,16.209064781245754,4.569492808228677,13.439462217659612,34.80324608000453,2.5234770623800538,0.1941828976109959
2005,0.7859492935939617,88.04672053394896,16.107950309571283,8.8808965546932,0.2920120745007541,0.0313901345291479,0.1151832460732983,15.875380434746761,4.42867867516243,13.561712836818556,29.94960355883679,2.192320908009955,0.3299644456898807
2006,0.7862907243200159,79.48027183734105,15.84155763507172,8.885265159453159,0.27154907496304725,0.0303030303030302,0.1164021164021164,15.430391020943603,4.317763514899408,13.977991652999277,29.40185256911396,2.630855765118973,0.2566258820463108
2007,0.8162450756790379,69.51898788833955,15.697504715988,9.036364139422421,0.2547452457378451,0.0295358649789029,0.1129032258064517,15.220625631756366,4.229260925941635,14.408030815961961,28.17337425142342,1.622987578058174,0.2413598542301299
2008,0.8294843049327354,59.85617910890355,15.469787383787832,9.11152069234679,0.23574145354812562,0.028,0.1153846153846154,15.241095310235389,4.45448204254014,14.624009514177562,29.001948139101145,1.3425222497553584,0.4957278812331841
2009,0.8072775388686735,48.71452174736643,15.21148130651287,9.224970900463699,0.22838324480601288,0.0303030303030302,0.1142857142857143,15.085694681237653,4.368635502889645,14.91761277331255,28.830689043507316,2.3451989442889567,0.5389001952015278
