YEAR,L_SHARE,OUTPUT,K_STR,K_EQ,REL_P_EQ,DPR_ST,DPR_EQ,L_U,L_S,W_U,W_S,SKILL_PREMIUM,LABOR_INPUT_RATIO
1987,0.5779862353529004,257.973124693004,4646.940389216968,25.6819078262517,1.0,0.0237752161383285,0.1467221644120707,0.0,0.0,0.0,0.0,1.9239406477964869,0.1915373158875481
1988,0.6249307659726974,260.418890752885,4538.477929840788,26.16787932892604,0.9500747816442774,0.0239605355884425,0.1438923395445135,10.662866077062674,1.2370873167664929,6.007606556084358,13.147217256998054,2.639135056600541,0.1041732120193313
1989,0.585732639123673,280.32153397140104,4431.54899573093,27.351553514760866,0.9038180442807321,0.0241712707182319,0.1430020283975659,10.985526669549465,1.2684933885324114,6.437200729056084,12.980525866096269,1.9693593721577003,0.18072147516087
1990,0.6393720831565549,282.6989564998743,4328.576796022448,28.74407247529761,0.8561909623063513,0.0238744884038198,0.1415929203539823,11.077429603916087,1.318323429240544,6.48111356434548,12.596558699832872,1.6598803056944451,0.1240213875187977
1991,0.7094014664923549,266.4426877470355,4227.046027048197,29.31692274370227,0.8190151382042606,0.0240880935994494,0.1431353456669912,11.42554893098941,1.3381383932293291,6.9214057976278855,12.385936059808802,1.9425212318493168,0.0889211349201964
1992,0.6329234391044103,271.38100688199535,4128.011678860473,29.338554163965988,0.7703925033557711,0.0239561943874059,0.1451135241855874,11.312759445289887,1.258183876204783,7.116016734810023,11.87487605294517,1.5994223509054553,0.0720702387523298
1993,0.7617858345493321,264.48100126319457,4032.212786231764,30.696973989709342,0.7267644146752844,0.0240160106737824,0.1424390243902438,11.472443848934084,1.3573091481944497,7.388840400296145,12.43436002979103,1.4014798845510366,0.1192233223960114
1994,0.6206426298538172,280.7614119386435,3939.8851336244143,33.104674155867585,0.6952151400738843,0.0237789203084831,0.1409649952696311,11.538079158397249,1.4376690369786145,7.5862035805373065,12.866327429994708,1.6298008150304115,0.1697538689758252
1995,0.8187626092804304,267.1915900863269,3848.6093270961173,36.236194582821916,0.6535027182946822,0.0240506329113924,0.1410488245931284,11.436985392426239,1.3605911374852704,8.01038552316968,12.90210834908093,1.3943354291603367,0.084824666566488
1996,0.636708081909347,295.09660481588344,3759.7153062636544,39.71118007585859,0.6064656149242227,0.0241635687732342,0.141732283464567,11.634149943650455,1.4368625136344,8.359370425385652,13.35586172784911,2.3146664091628133,0.1409662265534841
1997,0.6715870926749569,294.8854089656563,3672.370914674279,44.99132518273374,0.5662120458808116,0.0241254523522316,0.1405990016638933,12.060567231414472,1.5981974411566013,8.926597089443707,14.484286886802764,1.1509997081105705,0.0327431480793658
1998,0.7654181956219157,276.2414929817099,3587.7243703738523,50.18254820556554,0.5180442033154055,0.0239906377998829,0.1414944356120826,12.32395815838772,1.7120813546953493,9.226678634236537,14.952343311620046,1.8465671110108723,0.2198651140547393
1999,0.9074068852736348,262.0872711066836,3506.4141481604493,52.73506467271231,0.47066116806736263,0.0237960339943341,0.1443298969072165,12.861195306673132,1.8979932220301154,9.51833640549532,15.502840367764211,1.4909504751238587,0.1306752372393592
2000,0.8916153805691441,261.86924033273095,3427.691939011912,56.06799576977568,0.4317115486378693,0.0239130434782609,0.1443217665615142,13.225446418666928,2.0881856474492237,10.006903621964415,17.029236932513097,1.9758659907411145,0.1554987707364797
2001,0.8550190157888671,266.14273896367604,3350.6940337609885,60.284612027831464,0.3940239666395768,0.0241090146750523,0.1434108527131783,13.415159617067244,2.1922692907069803,10.541529528387201,18.338700067047643,1.40355970866518,0.2343486798633525
2002,0.8636088424848297,249.75686216429702,3277.493284641322,66.34667615714301,0.36386810052785795,0.0235776524859046,0.1413533834586465,13.45939257285504,2.363115847028351,10.787290623646248,19.816750651851343,2.1752980086068234,0.1804862473428443
2003,0.7033383832328803,275.8118592575558,3204.870316529915,73.59802278646762,0.3321637621864851,0.0238568588469185,0.1396688264938805,13.59070617755475,2.4214242197329927,11.417789017645223,21.03844435749312,2.168444537956136,0.2730881333997149
2004,0.7056064273060705,310.2148826573311,3135.3449749296333,82.63463944872612,0.3118898269439929,0.0234590616375344,0.1372155287817938,13.65984433413159,2.5810658360704184,11.70947782070151,22.38841430829043,1.4675533260225624,0.1735948683792483
2005,0.7944987497158446,289.7770260231546,3068.6410167077825,91.27217103144729,0.2920120745007541,0.0232067510548523,0.139135959339263,13.51589362902269,2.6138414812177864,11.895173091051376,22.938515536895224,1.5612528007895063,0.086266357942151
