YEAR,L_SHARE,OUTPUT,K_STR,K_EQ,REL_P_EQ,DPR_ST,DPR_EQ,L_U,L_S,W_U,W_S,SKILL_PREMIUM,LABOR_INPUT_RATIO
1987,0.5787581888805148,49.20005613641148,6.27146726022183,4.1389507263078,1.0,0.0217391304347824,0.1397058823529412,17.328394635758155,2.408227923907421,6.808626807235091,12.276339329708264,1.8030565747358904,0.1389758240464989
1988,0.6207993521892533,50.100825241895855,6.65184069664298,4.26774262219852,0.9500747816442774,0.020408163265306,0.1357142857142858,16.467053510536367,3.657742576195472,6.672302802149888,10.777959470574473,1.61532828922298,0.2221248976846454
1989,0.635375605360964,49.0339306386656,6.84751181016494,4.4487344062772,0.9038180442807321,0.0196078431372548,0.1379310344827586,16.22575725518011,2.547556913681411,7.202291503835566,11.2832276809609,1.5666163574401342,0.1570069657530527
1990,0.649707953490911,49.25037716872014,7.19216693607864,4.85260513162253,0.8561909623063513,0.0185185185185184,0.1354838709677419,15.625764060646665,2.760821443616514,7.183339550970158,13.390822901343856,1.864150066459734,0.1766839325681114
1991,0.665339778220074,45.918212222560044,7.36777916595331,5.1310379766138094,0.8190151382042606,0.0178571428571427,0.1358024691358024,15.569078297951117,3.864299380714231,7.499274276505529,16.25417687191761,2.1674333105591708,0.2482034778656595
1992,0.6626165734079403,51.28647234567534,7.5357982984407,5.570384923654521,0.7703925033557711,0.0175438596491227,0.1345029239766082,15.447724279134183,3.421094050434797,7.351474040392962,15.18645459095312,2.065770008505852,0.2214626561567904
1993,0.6938202247191011,52.98738257372264,8.14022705857365,5.84730635553058,0.7267644146752844,0.0161290322580645,0.1371428571428571,15.572939099065575,4.963477215505577,8.70663718995402,15.8170785488086,1.8166690771333416,0.3187244992053812
1994,0.5891608391608392,57.21393742092319,8.465877430607302,6.0962920262403,0.6952151400738843,0.0298507462686566,0.1396648044692737,16.28386905892505,4.40722974903678,8.48746614150345,14.511635849190712,1.7097724582639873,0.2706500361240141
1995,0.5708250943735395,56.791979949874694,8.933254839194001,6.17564329643477,0.6535027182946822,0.027027027027027,0.1396648044692737,19.100102098504696,3.077757377549406,8.551059203959207,13.582495670905375,1.5883992084415195,0.1611382683546156
1996,0.5952551093325711,54.45831567144792,10.22466724758667,6.17776344688881,0.6064656149242227,0.0238095238095237,0.1428571428571429,17.111082659019043,2.913407137109892,9.708181339243865,17.495021284829054,1.802090491872876,0.1702643365803782
1997,0.6038242036973807,51.753478056320986,10.66954059783148,5.9178908816295195,0.5662120458808116,0.0222222222222221,0.144578313253012,16.31714491917349,3.365786979674082,10.10033447450756,15.724045548684932,1.556784638010867,0.2062730334471141
1998,0.5960629161439738,55.750212675457256,11.24708303473701,5.97075635255992,0.5180442033154055,0.0206185567010308,0.1419753086419753,16.82625274720725,3.856604423666819,11.285788074700571,20.250815940111003,1.7943643639301892,0.2292016221084591
1999,0.6252999815395975,59.463108361405666,11.84327722659895,6.16378421023375,0.47066116806736263,0.0285714285714286,0.1383647798742139,17.779451007899755,3.934643861147697,10.167900419810934,18.8382379201914,1.8527166024843584,0.2213028883399975
2000,0.6003503728326296,50.34926494149012,12.42880638153751,6.44177198910469,0.4317115486378693,0.0263157894736842,0.1392405063291139,16.809573177920846,4.347270390998118,11.019172029801071,19.25654376368169,1.7475490637230149,0.2586187254717568
2001,0.6032111146892395,48.910781880624704,12.742182906918382,6.74628639981813,0.3940239666395768,0.0252100840336134,0.141025641025641,17.661064998876963,3.520515176842998,11.137022943708203,21.51687318512533,1.932013006876417,0.1993376490640208
2002,0.6088265258868204,48.76209518167457,12.547048555414461,7.52018918239383,0.36386810052785795,0.025,0.1366459627329191,17.185474752609903,3.0110129032237483,11.910820608535255,19.724573243896,1.6560213516910356,0.1752068503528816
2003,0.6180513000087543,50.141008726806184,12.48309804837058,8.58851908942923,0.3321637621864851,0.024390243902439,0.136094674556213,16.755018987681893,3.845478579470121,11.434779525470324,27.501606028144423,2.405084065406434,0.2295120394848418
2004,0.69325023318918,53.48727559909002,12.557244997472731,10.28183156940931,0.3118898269439929,0.0223880597014926,0.1322751322751323,16.775037427763387,4.292251186481841,11.070701427883112,26.193623811510044,2.366031094067602,0.2558713329234059
2005,0.6558324607329843,53.29889484451251,12.64030098982877,13.0764572281613,0.2920120745007541,0.0206896551724138,0.1318181818181817,17.399596850282247,3.673231084303968,11.614148006291142,18.40474489656256,1.5846831714726808,0.2111101260512471
2006,0.6577734659228717,52.98389153113602,12.64878125581492,15.561750900469429,0.27154907496304725,0.0256410256410256,0.1336032388663968,16.389610269425887,3.1786968761781473,12.210733252988405,27.373305740781408,2.241741357676631,0.1939458488593758
2007,0.6765109648350874,48.101211166044166,12.770169966836608,16.839185676974132,0.2547452457378451,0.0245398773006134,0.1351351351351351,16.58905542498162,3.068866665383066,12.510845470558897,26.83070291086421,2.144595501079721,0.1849934542241404
2008,0.6926676505525359,47.432299333848746,13.108627669475919,18.85089477844748,0.23574145354812562,0.0232558139534883,0.1307420494699646,16.579441287516225,3.351677952522114,13.239860897805286,24.640032219087768,1.8610491763680264,0.2021586791978218
2009,0.7131736749972066,43.46526630394747,13.64026572707316,20.12661585910478,0.22838324480601288,0.0236686390532543,0.1349480968858131,15.20198207072616,3.375712195629677,14.109544222186242,28.57709003811209,2.025373009085345,0.2220573725139532
2010,0.677177700348432,47.479253759281214,14.1604176771225,23.12961324079041,0.20973249811306424,0.0228571428571427,0.1282051282051282,15.76797762269465,3.180911765962589,14.66884761302806,26.043415003519694,1.7754233795700065,0.2017323871251785
2011,0.7191151919866444,50.09728914742108,14.28076247744996,25.69304493240598,0.19869040305986455,0.0274725274725274,0.1283582089552238,14.245261902402067,3.687229400067284,13.970859686110089,22.39961993749835,1.603310064001873,0.2588390038266362
2012,0.7369603438171518,46.90246902469025,14.296875013042378,28.23505467212336,0.18864892110924922,0.0268817204301075,0.1306818181818182,15.707013100315816,4.077489994182045,12.525126093611492,23.40856726722765,1.8689286712384725,0.2595967780850746
2013,0.7398788035069623,48.46483468962535,14.31573938969992,30.411259936376304,0.17942470361884144,0.0261780104712041,0.1315068493150685,16.238910544004725,2.8921477887652847,13.735490952652755,24.896142014646045,1.8125411097764812,0.1780998658086113
2014,0.7483441696542504,53.78730137290278,14.82436262434922,34.12966355248763,0.16940040437319334,0.0251256281407035,0.1282051282051282,16.18041316944757,3.107187755299555,14.57983878661363,27.413223050453567,1.8802144146904292,0.1920338944846388
2015,0.7565957203013549,51.12809246346356,15.32247376708582,37.042991767950625,0.1606264510913028,0.024390243902439,0.1290322580645162,15.7689135418853,3.939079575334555,16.990069832087496,28.37951782747084,1.670359104344186,0.2498003153401528
2016,0.7650461675381022,49.72242450608586,15.908534023350501,42.72757644636311,0.15057231044144603,0.0234741784037558,0.1278538812785388,16.484636175928006,4.544075872489695,15.661925507124822,26.88562138767776,1.7166229896475451,0.2756552115554279
2017,0.7813620071684588,52.49577694863656,16.41244960619499,47.64056671452779,0.1425409382901312,0.0266666666666667,0.1282051282051282,15.471494185491922,3.1285769157566254,16.63101593003531,29.965876770124883,1.8018067504828168,0.2022155635549658
2018,0.7835501207259132,50.85435608292466,16.90690018518109,54.34576684746556,0.13499655825412618,0.0251046025104603,0.125968992248062,15.84719530526062,4.414285033542252,16.8729991485376,31.29407472530489,1.8546835953593452,0.2785530782268386
