YEAR,L_SHARE,OUTPUT,K_STR,K_EQ,REL_P_EQ,DPR_ST,DPR_EQ,L_U,L_S,W_U,W_S,SKILL_PREMIUM,LABOR_INPUT_RATIO
1987,0.7114878927864359,394.6968633780086,65.8687901661902,16.83914460208476,1.0,0,0,20.095011112151834,18.271932761524997,12.000155356205417,18.83897491373815,1.5698942517436911,0.909277066807672
1988,0.7080961299534556,416.78613186924923,67.66819160045175,17.82678130817156,0.9500747816442774,0,0,22.19504247897473,17.60160568221021,13.264162426516627,19.53350382905385,1.4726526410747252,0.7930422164717249
1989,0.6891404859639239,408.38238411243907,69.73306487894352,19.21804292407708,0.9038180442807321,0,0,20.17409388873016,19.6932618257992,13.594185996934131,20.259332818500727,1.490293925879032,0.9761658657096084
1990,0.6883826283922115,408.29299723409605,71.37441404942666,20.6243268840388,0.8561909623063513,0,0,19.54131227271596,21.11704999951852,13.200403735480986,22.26914817664138,1.6870050812752626,1.0806362287655902
1991,0.6861830106771926,398.2927941623593,72.26502012399648,21.89970282539007,0.8190151382042606,0,0,19.36655642440599,19.51871877941292,13.80675370053331,22.61396753388943,1.6378917176610404,1.0078569649488731
1992,0.6816364880123297,414.2336905628967,72.83528530700295,23.43896565841047,0.7703925033557711,0,0,18.263281561518138,21.70379488351195,14.054310330588924,22.84638710432485,1.6255786706659063,1.18838418005027
1993,0.6765365455157059,425.63994598754226,73.56092935971796,25.29520487101805,0.7267644146752844,0,0,20.581228557061078,21.82982117959798,13.9321719414463,23.86760077945765,1.7131284971049496,1.060666573867309
1994,0.6421990302995834,470.34104317416086,75.78927280344496,28.282210421000183,0.6952151400738843,0,0,19.832417734650882,19.86744375913685,14.443004071583388,23.43013004594903,1.6222476937500707,1.0017660995726596
1995,0.6253632446515357,538.1927039821777,80.71448942927792,32.979654193300135,0.6535027182946822,0,0,20.11875379194745,19.967793831426338,14.389793020461944,30.834877858918254,2.142829838835888,0.9924965551006676
1996,0.6195041918536662,570.1776215935352,88.92719787851084,39.30267360612361,0.6064656149242227,0,0,18.1591960115907,23.657780109334215,15.736696653789076,27.37988785018492,1.7398751753654984,1.3027988735973697
1997,0.5659964878328495,619.8386988372874,94.44603727855804,45.06785708218344,0.5662120458808116,0,0,17.035809815065374,22.953163937855457,15.731306097447373,26.94678032309773,1.7129398001778269,1.3473479797571557
1998,0.6232046561597113,617.6733304976606,99.04491812339347,51.14091988547867,0.5180442033154055,0,0,19.16583486481193,19.723011688275502,16.81615281724586,32.58013207152488,1.937430780131364,1.0290713567863687
1999,0.6930316519093456,637.5889685546133,101.87931575275665,56.820942581624436,0.47066116806736263,0,0,20.198432440726343,21.403552070145942,18.10679318283964,34.61936414934983,1.9119544692297945,1.0596640176387997
2000,0.6706962584264178,703.2452801168916,108.50819929385132,64.89820893156312,0.4317115486378693,0,0,19.52566557057284,21.14747143529577,19.33597281585692,40.435489636081805,2.0912053415239464,1.083060209080256
2001,0.7904809116743428,578.0915494723121,115.9494768248137,71.4964327428355,0.3940239666395768,0,0,18.347821395709442,22.797879638413086,19.15727076303444,36.72019293851866,1.9167757971753132,1.2425387814023672
2002,0.6974525977256163,481.54744273301736,115.18079374837846,71.91823116941858,0.36386810052785795,0,0,16.383349925726808,25.35732264730211,20.25187869940704,35.73231425638376,1.7643950364678995,1.547749560514694
2003,0.6032586221156232,469.39444921870273,113.6727974938996,72.42981449284306,0.3321637621864851,0,0,15.58670771898253,24.912330888818715,20.269388739436035,42.56219534121296,2.099826289206449,1.598306155345354
2004,0.5986747077656168,469.33649233235496,112.39233445647858,72.47479527042657,0.3118898269439929,0,0,17.467249652066624,24.002264832798865,22.09525398145616,37.46076305987466,1.6954212470838437,1.3741296031661776
2005,0.5863656384535599,465.8910387547287,112.49080182601638,75.4450542007237,0.2920120745007541,0,0,17.23005344840634,25.53977952828981,22.55644865730796,38.771081762868434,1.7188468961538932,1.4822809229678888
2006,0.58292679660964,472.179909313644,111.45571735251524,77.18102515019565,0.27154907496304725,0,0,16.23143693610794,26.413263448964493,21.122109407385075,43.89936678195285,2.078360921973257,1.6272905198064371
2007,0.5801589212617385,479.65737602279836,112.9813256893646,82.10567829396788,0.2547452457378451,0,0,15.289607113087007,28.6528851114695,24.099643077030397,46.702835183639365,1.9379056791157332,1.874010554983085
2008,0.5571062547098719,448.2043569892928,116.1914683594027,91.99931927099148,0.23574145354812562,0,0,16.558184090473535,23.634436744496238,22.9650838909374,44.94351824242867,1.957036972121165,1.427356805272741
2009,0.5344273002608163,368.49604832514234,117.78063349688512,91.251607265574,0.22838324480601288,0,0,14.183120523690627,27.996517591917662,22.19339366203934,43.43716765955005,1.9572116063460403,1.973932150203051
2010,0.5198995652825663,373.1598760425116,117.64837519194744,95.74037791023918,0.20973249811306424,0,0,15.932434688644783,25.399001371753208,24.23881937751281,52.014476755104994,2.145916265350804,1.594169495629902
2011,0.5464026780157115,368.4365481199254,118.5109363511908,107.41609705640965,0.19869040305986455,0,0,11.770629857834923,27.67873019963736,28.09530520556675,48.26252120456443,1.7178144480524022,2.351507993534727
2012,0.5458234374935237,354.2445424454245,120.17320481160922,115.03936344204878,0.18864892110924922,0,0,14.980836834239875,27.722171429170587,27.637625673367715,46.99006395809161,1.700220724943546,1.850508869158056
2013,0.525923564014831,346.5100051106656,122.97427692387146,120.5311875954712,0.17942470361884144,0,0,14.88371827732087,22.019431817636946,25.74617246069535,47.49873840871405,1.844885428357424,1.4794308389449395
2014,0.5280238216398448,335.77458537950196,123.65260916764426,123.82143939952141,0.16940040437319334,0,0,15.79457665402547,24.240022222952824,25.032937451654725,48.04189339990657,1.9191472631882804,1.5347054089464889
2015,0.5159998654059692,332.5618492692712,123.2463970939358,129.17501098625033,0.1606264510913028,0,0,14.202627626095133,23.212555066428003,26.42917700794397,45.59944286340239,1.725344790331394,1.634384543306516
2016,0.5368835335372678,327.61379649507745,121.55177454009211,128.44384918784183,0.15057231044144603,0,0,16.717032734061874,19.983278155298468,26.37111389408783,46.27741071677562,1.7548523320871403,1.1953842810023
2017,0.5415127371467362,326.19962503016467,120.72731729916032,127.18040945580806,0.1425409382901312,0,0,13.71909403478002,28.77500177975524,22.72478754721531,53.92241149197584,2.372845571380643,2.0974418359409284
2018,0.5209044480621784,331.2517563022925,121.26889660684738,131.12153426777903,0.13499655825412618,0,0,11.642681724511277,24.24820510308654,30.68923444222985,49.79906133946892,1.6226882893808208,2.0826993021751097
